event_id,date,fold,side,side_label,reason,session,signal_bar_start,decision_time,entry_time,exit_boundary,exit_time,asian_high,asian_low,signal_open,signal_high,signal_low,signal_close,range_size_pips,sweep_depth_pips,close_back_inside_pips,entry_bid,entry_ask,exit_bid,exit_ask,entry_spread_pips,exit_spread_pips,pnl_pips,pnl_jpy,signal_global_i,entry_delay_1s_pnl_jpy,exit_delay_1s_pnl_jpy,entry_delay_5s_pnl_jpy,exit_delay_5s_pnl_jpy,entry_delay_15s_pnl_jpy,exit_delay_15s_pnl_jpy,H4_information_time,H4_bucket_start_server,H4_fast_value,H4_slow_value,H4_slope,H4_raw_state,H4_previous_raw_state,H4_state,H4_state_start,H4_state_duration_hours,H4_last_state_change,D1_information_time,D1_bucket_start_server,D1_fast_value,D1_slow_value,D1_slope,D1_raw_state,D1_previous_raw_state,D1_state,D1_state_start,D1_state_duration_hours,D1_last_state_change,H4D_state,D1D_state,H4D_fast_value,D1D_fast_value,H4D_slow_value,D1D_slow_value,schedule_class
RAW|2023-05-18|2023-05-18T10:00:00Z|-1,2023-05-18,2023H1,-1,SHORT,asian_high,LONDON,2023-05-18 10:00:00+00:00,2023-05-18 10:15:00+00:00,2023-05-18 10:15:00.037000+00:00,2023-05-18 13:15:00+00:00,2023-05-18 13:15:00.449000+00:00,137.743,137.285,137.78,137.802,137.694,137.709,45.79999999999984,5.89999999999975,3.3999999999991815,137.709,137.714,138.246,138.252,0.49999999999954525,0.6000000000000227,-54.30000000000064,-543.0000000000064,9460,-543.0000000000064,-543.0000000000064,-540.0000000000205,-536.0000000000014,-537.0000000000061,-543.0000000000064,2023-05-18 09:00:00+00:00,2023-05-18 08:00:00+00:00,137.45966810631757,136.53142087411132,92.8247232206246,Up,Up,Up,2023-05-12 17:00:00+00:00,136.0,2023-05-12 17:00:00+00:00,2023-05-17 21:00:00+00:00,2023-05-17 00:00:00+00:00,136.20449116536292,135.0082803659788,119.62107993841187,Up,Up,Up,2023-04-11 21:00:00+00:00,864.0,2023-04-11 21:00:00+00:00,Up,Up,137.3355353488446,135.61748763150808,136.42371834142534,134.77665257171608,common_intersection
RAW|2023-05-19|2023-05-19T07:00:00Z|1,2023-05-19,2023H1,1,LONG,asian_low,LONDON,2023-05-19 07:00:00+00:00,2023-05-19 07:15:00+00:00,2023-05-19 07:15:04.197000+00:00,2023-05-19 10:15:00+00:00,2023-05-19 10:15:00.005000+00:00,138.663,138.034,138.201,138.214,138.021,138.069,62.90000000000191,1.300000000000523,3.499999999999659,138.071,138.076,138.141,138.147,0.49999999999954525,0.6000000000000227,6.499999999999773,64.99999999999773,9544,64.99999999999773,70.99999999999795,64.99999999999773,68.00000000001205,73.99999999998386,69.00000000001683,2023-05-19 05:00:00+00:00,2023-05-19 04:00:00+00:00,138.29737828477673,137.1990128784528,109.83654063239214,Up,Up,Up,2023-05-12 17:00:00+00:00,156.0,2023-05-12 17:00:00+00:00,2023-05-18 21:00:00+00:00,2023-05-18 00:00:00+00:00,136.91720797525923,135.3035379367005,161.36700385587233,Up,Up,Up,2023-04-11 21:00:00+00:00,888.0,2023-04-11 21:00:00+00:00,Up,Up,138.23352959868743,136.20449116536292,137.08962269397043,135.0082803659788,common_intersection
RAW|2023-05-23|2023-05-23T07:30:00Z|1,2023-05-23,2023H1,1,LONG,asian_low,LONDON,2023-05-23 07:30:00+00:00,2023-05-23 07:45:00+00:00,2023-05-23 07:45:00.236000+00:00,2023-05-23 10:45:00+00:00,2023-05-23 10:45:01.131000+00:00,138.875,138.35,138.473,138.536,138.323,138.522,52.50000000000057,2.6999999999986812,17.199999999999704,138.522,138.526,138.523,138.531,0.40000000000190994,0.8000000000009777,-0.30000000000143245,-3.0000000000143245,9738,-2.0000000000095497,-3.0000000000143245,-3.9999999999906777,6.9999999999765805,1.0000000000047748,-1.0000000000047748,2023-05-23 05:00:00+00:00,2023-05-23 04:00:00+00:00,138.38202206980017,137.852998601536,52.9023468264171,Up,Up,Up,2023-05-12 17:00:00+00:00,252.0,2023-05-12 17:00:00+00:00,2023-05-22 21:00:00+00:00,2023-05-22 00:00:00+00:00,137.58375917105064,135.75333370962332,183.04254614273248,Up,Up,Up,2023-04-11 21:00:00+00:00,984.0,2023-04-11 21:00:00+00:00,Up,Up,138.36963089772024,137.18286283947089,137.80430282775652,135.50701490176448,common_intersection
RAW|2023-05-23|2023-05-23T12:45:00Z|-1,2023-05-23,2023H1,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-05-23 12:45:00+00:00,2023-05-23 13:00:00+00:00,2023-05-23 13:00:00.121000+00:00,2023-05-23 16:00:00+00:00,2023-05-23 16:00:00.113000+00:00,138.875,138.35,138.791,138.909,138.772,138.858,52.50000000000057,3.3999999999991815,1.6999999999995907,138.859,138.862,138.741,138.745,0.2999999999985903,0.39999999999906777,11.400000000000432,114.00000000000432,9759,109.99999999998522,108.00000000000409,110.99999999999,104.00000000001342,109.99999999998522,99.00000000001796,2023-05-23 13:00:00+00:00,2023-05-23 12:00:00+00:00,138.50699085193887,137.96835881634007,53.86320355987948,Up,Up,Up,2023-05-12 17:00:00+00:00,260.0,2023-05-12 17:00:00+00:00,2023-05-22 21:00:00+00:00,2023-05-22 00:00:00+00:00,137.58375917105064,135.75333370962332,183.04254614273248,Up,Up,Up,2023-04-11 21:00:00+00:00,984.0,2023-04-11 21:00:00+00:00,Up,Up,138.3665871927144,137.18286283947089,137.89099871341313,135.50701490176448,common_intersection
RAW|2023-05-24|2023-05-24T07:00:00Z|-1,2023-05-24,2023H1,-1,SHORT,asian_high,LONDON,2023-05-24 07:00:00+00:00,2023-05-24 07:15:00+00:00,2023-05-24 07:15:00.071000+00:00,2023-05-24 10:15:00+00:00,2023-05-24 10:15:00.677000+00:00,138.694,138.231,138.691,138.732,138.613,138.632,46.299999999999386,3.8000000000010914,6.19999999999834,138.632,138.637,138.514,138.52,0.49999999999954525,0.6000000000000227,11.199999999999477,111.99999999999477,9832,110.99999999999,112.99999999999955,117.999999999995,112.99999999999955,113.9999999999759,116.00000000001387,2023-05-24 05:00:00+00:00,2023-05-24 04:00:00+00:00,138.50792306641475,138.12783738245997,38.00856839547748,Up,Up,Up,2023-05-12 17:00:00+00:00,276.0,2023-05-12 17:00:00+00:00,2023-05-23 21:00:00+00:00,2023-05-23 00:00:00+00:00,137.86668512217904,135.97898701285345,188.76981093255836,Up,Up,Up,2023-04-11 21:00:00+00:00,1008.0,2023-04-11 21:00:00+00:00,Up,Up,138.54349229298063,137.58375917105064,138.10251889397824,135.75333370962332,common_intersection
RAW|2023-05-25|2023-05-25T13:00:00Z|-1,2023-05-25,2023H1,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-05-25 13:00:00+00:00,2023-05-25 13:15:00+00:00,2023-05-25 13:15:00.227000+00:00,2023-05-25 16:15:00+00:00,2023-05-25 16:15:00.110000+00:00,139.702,139.261,139.725,139.833,139.581,139.649,44.10000000000025,13.100000000000023,5.299999999999727,139.65,139.655,139.935,139.941,0.49999999999954525,0.6000000000000227,-29.09999999999968,-290.9999999999968,9952,-292.0000000000016,-289.99999999999204,-289.99999999999204,-290.9999999999968,-271.000000000015,-280.00000000000114,2023-05-25 13:00:00+00:00,2023-05-25 12:00:00+00:00,139.42375648176207,138.71723428935636,70.65221924057141,Up,Up,Up,2023-05-12 17:00:00+00:00,308.0,2023-05-12 17:00:00+00:00,2023-05-24 21:00:00+00:00,2023-05-24 00:00:00+00:00,138.3179179444136,136.25634805182517,206.15698925884374,Up,Up,Up,2023-04-11 21:00:00+00:00,1032.0,2023-04-11 21:00:00+00:00,Up,Up,139.30445907446688,137.86668512217904,138.62986335799604,135.97898701285345,raw_only
RAW|2023-05-26|2023-05-26T07:30:00Z|1,2023-05-26,2023H1,1,LONG,asian_low,LONDON,2023-05-26 07:30:00+00:00,2023-05-26 07:45:00+00:00,2023-05-26 07:45:00.683000+00:00,2023-05-26 10:45:00+00:00,2023-05-26 10:45:00.005000+00:00,140.103,139.604,139.708,139.721,139.587,139.611,49.89999999999952,1.700000000002433,0.699999999997658,139.612,139.617,139.712,139.72,0.49999999999954525,0.8000000000009777,9.499999999999886,94.99999999999886,10026,87.99999999999386,99.00000000001796,89.99999999997499,96.00000000000364,88.99999999999864,96.00000000000364,2023-05-26 05:00:00+00:00,2023-05-26 04:00:00+00:00,139.74613319496098,139.0490542867655,69.70789081954649,Up,Up,Up,2023-05-12 17:00:00+00:00,324.0,2023-05-12 17:00:00+00:00,2023-05-25 21:00:00+00:00,2023-05-25 00:00:00+00:00,138.81194138886687,136.55960020767915,225.23411811877168,Up,Up,Up,2023-04-11 21:00:00+00:00,1056.0,2023-04-11 21:00:00+00:00,Up,Up,139.75738647294537,138.3179179444136,138.99088509431033,136.25634805182517,common_intersection
RAW|2023-05-26|2023-05-26T12:45:00Z|-1,2023-05-26,2023H1,-1,SHORT,asian_high,LONDON_NY_OVERLAP,2023-05-26 12:45:00+00:00,2023-05-26 13:00:00+00:00,2023-05-26 13:00:00.084000+00:00,2023-05-26 16:00:00+00:00,2023-05-26 16:00:00.331000+00:00,140.103,139.604,140.265,140.292,140.072,140.075,49.89999999999952,18.899999999999295,2.800000000002001,140.074,140.079,140.535,140.541,0.49999999999954525,0.6000000000000227,-46.699999999998454,-466.99999999998454,10047,-466.99999999998454,-463.99999999999864,-466.99999999998454,-455.99999999998886,-477.00000000000387,-458.99999999997476,2023-05-26 13:00:00+00:00,2023-05-26 12:00:00+00:00,139.8294557117148,139.17859794831833,65.08577633964592,Up,Up,Up,2023-05-12 17:00:00+00:00,332.0,2023-05-12 17:00:00+00:00,2023-05-25 21:00:00+00:00,2023-05-25 00:00:00+00:00,138.81194138886687,136.55960020767915,225.23411811877168,Up,Up,Up,2023-04-11 21:00:00+00:00,1056.0,2023-04-11 21:00:00+00:00,Up,Up,139.7312379964007,138.3179179444136,139.10064994382427,136.25634805182517,common_intersection
RAW|2023-05-29|2023-05-29T09:30:00Z|1,2023-05-29,2023H1,1,LONG,asian_low,LONDON,2023-05-29 09:30:00+00:00,2023-05-29 09:45:00+00:00,2023-05-29 09:45:01.356000+00:00,2023-05-29 12:45:00+00:00,2023-05-29 12:45:00.230000+00:00,140.917,140.219,140.246,140.27,140.184,140.27,69.80000000000075,3.499999999999659,5.100000000001614,140.27,140.276,140.201,140.205,0.6000000000000227,0.40000000000190994,-7.500000000001705,-75.00000000001705,10130,-75.00000000001705,-75.00000000001705,-75.00000000001705,-76.00000000002183,-105.99999999999454,-78.00000000000296,2023-05-29 09:00:00+00:00,2023-05-29 08:00:00+00:00,140.3558740464752,139.63475535999729,72.11186864779222,Up,Up,Up,2023-05-12 17:00:00+00:00,400.0,2023-05-12 17:00:00+00:00,2023-05-26 21:00:00+00:00,2023-05-26 00:00:00+00:00,139.31510099204777,136.88067219106483,243.44288009829427,Up,Up,Up,2023-04-11 21:00:00+00:00,1080.0,2023-04-11 21:00:00+00:00,Up,Up,140.3710236650653,138.81194138886687,139.57534278260576,136.55960020767915,common_intersection
RAW|2023-05-30|2023-05-30T11:15:00Z|1,2023-05-30,2023H1,1,LONG,asian_low,LONDON,2023-05-30 11:15:00+00:00,2023-05-30 11:30:00+00:00,2023-05-30 11:30:00.640000+00:00,2023-05-30 14:30:00+00:00,2023-05-30 14:30:00.006000+00:00,140.932,139.96,139.865,139.963,139.78,139.963,97.199999999998,18.000000000000682,0.2999999999985903,139.964,139.97,139.766,139.771,0.6000000000000227,0.49999999999954525,-20.400000000000773,-204.00000000000773,10233,-198.0000000000075,-204.00000000000773,-195.0000000000216,-212.99999999999386,-195.0000000000216,-204.00000000000773,2023-05-30 09:00:00+00:00,2023-05-30 08:00:00+00:00,140.2703019148159,139.88622414061865,38.40777741972374,Up,Up,Up,2023-05-12 17:00:00+00:00,424.0,2023-05-12 17:00:00+00:00,2023-05-29 21:00:00+00:00,2023-05-29 00:00:00+00:00,139.6293578514627,137.16341841577966,246.59394356830262,Up,Up,Up,2023-04-11 21:00:00+00:00,1152.0,2023-04-11 21:00:00+00:00,Up,Up,140.31362268074224,139.31510099204777,139.86224363110722,136.88067219106483,common_intersection
RAW|2023-05-31|2023-05-31T09:15:00Z|-1,2023-05-31,2023H1,-1,SHORT,asian_high,LONDON,2023-05-31 09:15:00+00:00,2023-05-31 09:30:00+00:00,2023-05-31 09:30:00.068000+00:00,2023-05-31 12:30:00+00:00,2023-05-31 12:30:00.025000+00:00,139.92,139.312,139.954,139.96,139.872,139.889,60.79999999999757,4.000000000002046,3.099999999997749,139.889,139.893,139.672,139.677,0.39999999999906777,0.49999999999954525,21.20000000000175,212.0000000000175,10321,219.99999999999886,209.00000000000318,219.99999999999886,201.99999999999818,228.00000000000864,193.00000000001205,2023-05-31 09:00:00+00:00,2023-05-31 08:00:00+00:00,139.89490757608647,139.86257097655806,3.2336599528406396,Up,Up,Up,2023-05-12 17:00:00+00:00,448.0,2023-05-12 17:00:00+00:00,2023-05-30 21:00:00+00:00,2023-05-30 00:00:00+00:00,139.67296989390192,137.3729049425173,230.0064951384627,Up,Up,Up,2023-04-11 21:00:00+00:00,1176.0,2023-04-11 21:00:00+00:00,Up,Up,139.87247060652106,139.6293578514627,139.85488149625877,137.16341841577966,common_intersection
RAW|2023-05-31|2023-05-31T18:00:00Z|1,2023-05-31,2023H1,1,LONG,asian_low,NEW_YORK,2023-05-31 18:00:00+00:00,2023-05-31 18:15:00+00:00,2023-05-31 18:15:00.101000+00:00,2023-05-31 21:15:00+00:00,2023-05-31 21:15:15.230000+00:00,139.92,139.312,139.411,139.423,139.272,139.344,60.79999999999757,4.000000000002046,3.1999999999982265,139.344,139.351,139.298,139.343,0.7000000000005002,4.4999999999987494,-5.299999999999727,-52.99999999999727,10356,-50.99999999998772,-52.99999999999727,-52.99999999999727,-52.99999999999727,-46.999999999997044,-52.99999999999727,2023-05-31 17:00:00+00:00,2023-05-31 16:00:00+00:00,139.82756508984005,139.84712007455875,-1.9554984718695323,Down,Up,Transition,2023-05-31 17:00:00+00:00,0.0,2023-05-31 17:00:00+00:00,2023-05-30 21:00:00+00:00,2023-05-30 00:00:00+00:00,139.67296989390192,137.3729049425173,230.0064951384627,Up,Up,Up,2023-04-11 21:00:00+00:00,1176.0,2023-04-11 21:00:00+00:00,Up,Up,139.86779112577605,139.6293578514627,139.85756529843343,137.16341841577966,common_intersection
RAW|2023-06-01|2023-06-01T09:45:00Z|-1,2023-06-01,2023H1,-1,SHORT,asian_high,LONDON,2023-06-01 09:45:00+00:00,2023-06-01 10:00:00+00:00,2023-06-01 10:00:00.361000+00:00,2023-06-01 13:00:00+00:00,2023-06-01 13:00:00.124000+00:00,139.771,139.077,139.839,139.866,139.731,139.761,69.39999999999884,9.500000000002728,0.9999999999990905,139.76,139.766,139.111,139.113,0.6000000000000227,0.20000000000095497,64.69999999999914,646.9999999999914,10419,645.0000000000102,664.999999999992,635.9999999999957,634.9999999999909,631.0000000000002,629.9999999999955,2023-06-01 09:00:00+00:00,2023-06-01 08:00:00+00:00,139.58700465687215,139.7336352327286,-14.663057585644879,Down,Down,Down,2023-05-31 17:00:00+00:00,16.0,2023-05-31 17:00:00+00:00,2023-05-31 21:00:00+00:00,2023-05-31 00:00:00+00:00,139.57383563850138,137.52915254711593,204.46830913854512,Up,Up,Up,2023-04-11 21:00:00+00:00,1200.0,2023-04-11 21:00:00+00:00,Down,Up,139.50580651962102,139.67296989390192,139.72873394861804,137.3729049425173,common_intersection
RAW|2023-06-01|2023-06-01T13:15:00Z|1,2023-06-01,2023H1,1,LONG,asian_low,LONDON_NY_OVERLAP,2023-06-01 13:15:00+00:00,2023-06-01 13:30:00+00:00,2023-06-01 13:30:00.068000+00:00,2023-06-01 16:30:00+00:00,2023-06-01 16:30:00.138000+00:00,139.771,139.077,139.094,139.175,139.056,139.118,69.39999999999884,2.0999999999986585,4.099999999999682,139.118,139.124,138.828,138.832,0.6000000000000227,0.39999999999906777,-29.599999999999227,-295.99999999999227,10433,-298.0000000000018,-295.99999999999227,-313.99999999999295,-293.00000000000637,-300.9999999999877,-287.9999999999825,2023-06-01 13:00:00+00:00,2023-06-01 12:00:00+00:00,139.4521461834801,139.6841444141103,-23.199823063021086,Down,Down,Down,2023-05-31 17:00:00+00:00,20.0,2023-05-31 17:00:00+00:00,2023-05-31 21:00:00+00:00,2023-05-31 00:00:00+00:00,139.57383563850138,137.52915254711593,204.46830913854512,Up,Up,Up,2023-04-11 21:00:00+00:00,1200.0,2023-04-11 21:00:00+00:00,Down,Up,139.58700465687215,139.67296989390192,139.7336352327286,137.3729049425173,common_intersection
RAW|2023-06-02|2023-06-02T08:00:00Z|-1,2023-06-02,2023H1,-1,SHORT,asian_high,LONDON,2023-06-02 08:00:00+00:00,2023-06-02 08:15:00+00:00,2023-06-02 08:15:00.149000+00:00,2023-06-02 11:15:00+00:00,2023-06-02 11:15:00.377000+00:00,139.052,138.603,139.005,139.105,138.994,139.021,44.899999999998386,5.299999999999727,3.100000000000591,139.021,139.027,138.928,138.933,0.6000000000000227,0.49999999999954525,8.799999999999386,87.99999999999386,10508,88.99999999999864,85.99999999998431,80.0000000000125,85.99999999998431,79.00000000000773,76.99999999999818,2023-06-02 05:00:00+00:00,2023-06-02 04:00:00+00:00,139.02823047258437,139.45135338237196,-42.31229097875939,Down,Down,Down,2023-05-31 17:00:00+00:00,36.0,2023-05-31 17:00:00+00:00,2023-06-01 21:00:00+00:00,2023-06-01 00:00:00+00:00,139.34759688464385,137.62938034334667,171.82165412971813,Up,Up,Up,2023-04-11 21:00:00+00:00,1224.0,2023-04-11 21:00:00+00:00,Down,Up,139.0755226616181,139.57383563850138,139.49842758953474,137.52915254711593,common_intersection
RAW|2023-06-05|2023-06-05T08:00:00Z|-1,2023-06-05,2023H1,-1,SHORT,asian_high,LONDON,2023-06-05 08:00:00+00:00,2023-06-05 08:15:00+00:00,2023-06-05 08:15:00.172000+00:00,2023-06-05 11:15:00+00:00,2023-06-05 11:15:00.805000+00:00,140.355,139.984,140.409,140.453,140.232,140.269,37.09999999999809,9.800000000001319,8.599999999998431,140.269,140.276,140.282,140.284,0.7000000000005002,0.1999999999981128,-1.4999999999986358,-14.999999999986358,10604,-16.999999999995907,-19.99999999998181,-16.999999999995907,-20.999999999986585,-6.000000000000227,-26.999999999986812,2023-06-05 05:00:00+00:00,2023-06-05 04:00:00+00:00,139.77301091496003,139.5636401754628,20.937073949721707,Up,Up,Up,2023-06-05 01:00:00+00:00,4.0,2023-06-05 01:00:00+00:00,2023-06-02 21:00:00+00:00,2023-06-02 00:00:00+00:00,139.50856920331705,137.81190991587894,169.66592874381092,Up,Up,Up,2023-04-11 21:00:00+00:00,1248.0,2023-04-11 21:00:00+00:00,Transition,Up,139.65021528094402,139.34759688464385,139.5187393211552,137.62938034334667,common_intersection
RAW|2023-06-05|2023-06-05T13:45:00Z|1,2023-06-05,2023H1,1,LONG,asian_low,LONDON_NY_OVERLAP,2023-06-05 13:45:00+00:00,2023-06-05 14:00:00+00:00,2023-06-05 14:00:00.039000+00:00,2023-06-05 17:00:00+00:00,2023-06-05 17:00:00.244000+00:00,140.355,139.984,140.179,140.18,139.939,139.999,37.09999999999809,4.500000000001592,1.4999999999986358,139.993,140.011,139.711,139.716,1.8000000000000682,0.49999999999954525,-29.999999999998295,-299.99999999998295,10627,75.00000000001705,-300.9999999999877,-24.999999999977263,-299.99999999998295,55.00000000000682,-300.9999999999877,2023-06-05 13:00:00+00:00,2023-06-05 12:00:00+00:00,139.98508720151023,139.66322824451174,32.18589569984829,Up,Up,Up,2023-06-05 01:00:00+00:00,12.0,2023-06-05 01:00:00+00:00,2023-06-02 21:00:00+00:00,2023-06-02 00:00:00+00:00,139.50856920331705,137.81190991587894,169.66592874381092,Up,Up,Up,2023-04-11 21:00:00+00:00,1248.0,2023-04-11 21:00:00+00:00,Up,Up,139.9127220821143,139.34759688464385,139.6195089614258,137.62938034334667,common_intersection
