date,signal_bar_start,decision_time,asian_high,asian_low,high_sweep,low_sweep,classification,side,admitted,event_id
2023-01-02,2023-01-02 11:00:00+00:00,2023-01-02 11:15:00+00:00,131.041,130.785,False,True,ADMITTED,1.0,True,RAW|2023-01-02|2023-01-02T11:00:00Z|1
2023-01-02,2023-01-02 11:15:00+00:00,2023-01-02 11:30:00+00:00,131.041,130.785,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-02,2023-01-02 11:30:00+00:00,2023-01-02 11:45:00+00:00,131.041,130.785,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-02,2023-01-02 16:00:00+00:00,2023-01-02 16:15:00+00:00,131.041,130.785,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-03,2023-01-03 08:30:00+00:00,2023-01-03 08:45:00+00:00,130.903,129.507,True,False,ADMITTED,-1.0,True,RAW|2023-01-03|2023-01-03T08:30:00Z|-1
2023-01-03,2023-01-03 12:30:00+00:00,2023-01-03 12:45:00+00:00,130.903,129.507,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-03,2023-01-03 13:00:00+00:00,2023-01-03 13:15:00+00:00,130.903,129.507,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-03,2023-01-03 15:30:00+00:00,2023-01-03 15:45:00+00:00,130.903,129.507,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-03,2023-01-03 16:45:00+00:00,2023-01-03 17:00:00+00:00,130.903,129.507,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-04,2023-01-04 12:00:00+00:00,2023-01-04 12:15:00+00:00,131.304,130.577,False,True,ADMITTED,1.0,True,RAW|2023-01-04|2023-01-04T12:00:00Z|1
2023-01-05,2023-01-05 08:45:00+00:00,2023-01-05 09:00:00+00:00,132.623,131.681,True,False,ADMITTED,-1.0,True,RAW|2023-01-05|2023-01-05T08:45:00Z|-1
2023-01-05,2023-01-05 09:15:00+00:00,2023-01-05 09:30:00+00:00,132.623,131.681,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-05,2023-01-05 10:00:00+00:00,2023-01-05 10:15:00+00:00,132.623,131.681,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-05,2023-01-05 10:15:00+00:00,2023-01-05 10:30:00+00:00,132.623,131.681,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 08:00:00+00:00,2023-01-06 08:15:00+00:00,134.368,133.301,True,False,ADMITTED,-1.0,True,RAW|2023-01-06|2023-01-06T08:00:00Z|-1
2023-01-06,2023-01-06 08:30:00+00:00,2023-01-06 08:45:00+00:00,134.368,133.301,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 08:45:00+00:00,2023-01-06 09:00:00+00:00,134.368,133.301,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 10:00:00+00:00,2023-01-06 10:15:00+00:00,134.368,133.301,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 10:45:00+00:00,2023-01-06 11:00:00+00:00,134.368,133.301,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 11:00:00+00:00,2023-01-06 11:15:00+00:00,134.368,133.301,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 11:15:00+00:00,2023-01-06 11:30:00+00:00,134.368,133.301,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 13:30:00+00:00,2023-01-06 13:45:00+00:00,134.368,133.301,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-06,2023-01-06 13:45:00+00:00,2023-01-06 14:00:00+00:00,134.368,133.301,False,True,ADMITTED,1.0,True,RAW|2023-01-06|2023-01-06T13:45:00Z|1
2023-01-06,2023-01-06 14:00:00+00:00,2023-01-06 14:15:00+00:00,134.368,133.301,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-09,2023-01-09 08:30:00+00:00,2023-01-09 08:45:00+00:00,132.112,131.304,True,False,ADMITTED,-1.0,True,RAW|2023-01-09|2023-01-09T08:30:00Z|-1
2023-01-09,2023-01-09 13:15:00+00:00,2023-01-09 13:30:00+00:00,132.112,131.304,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 07:15:00+00:00,2023-01-10 07:30:00+00:00,132.221,131.38,True,False,ADMITTED,-1.0,True,RAW|2023-01-10|2023-01-10T07:15:00Z|-1
2023-01-10,2023-01-10 07:45:00+00:00,2023-01-10 08:00:00+00:00,132.221,131.38,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 08:00:00+00:00,2023-01-10 08:15:00+00:00,132.221,131.38,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 12:15:00+00:00,2023-01-10 12:30:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 14:00:00+00:00,2023-01-10 14:15:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 15:45:00+00:00,2023-01-10 16:00:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 16:00:00+00:00,2023-01-10 16:15:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 17:00:00+00:00,2023-01-10 17:15:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 18:00:00+00:00,2023-01-10 18:15:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 19:00:00+00:00,2023-01-10 19:15:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-10,2023-01-10 19:15:00+00:00,2023-01-10 19:30:00+00:00,132.221,131.38,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 08:30:00+00:00,2023-01-11 08:45:00+00:00,132.578,132.089,True,False,ADMITTED,-1.0,True,RAW|2023-01-11|2023-01-11T08:30:00Z|-1
2023-01-11,2023-01-11 09:15:00+00:00,2023-01-11 09:30:00+00:00,132.578,132.089,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 09:45:00+00:00,2023-01-11 10:00:00+00:00,132.578,132.089,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 11:30:00+00:00,2023-01-11 11:45:00+00:00,132.578,132.089,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 13:30:00+00:00,2023-01-11 13:45:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 14:15:00+00:00,2023-01-11 14:30:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 14:45:00+00:00,2023-01-11 15:00:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 15:00:00+00:00,2023-01-11 15:15:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 15:15:00+00:00,2023-01-11 15:30:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 16:00:00+00:00,2023-01-11 16:15:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 17:15:00+00:00,2023-01-11 17:30:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 17:45:00+00:00,2023-01-11 18:00:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-11,2023-01-11 18:15:00+00:00,2023-01-11 18:30:00+00:00,132.578,132.089,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-01-13,2023-01-13 09:15:00+00:00,2023-01-13 09:30:00+00:00,129.346,128.397,False,True,ADMITTED,1.0,True,RAW|2023-01-13|2023-01-13T09:15:00Z|1
2023-01-13,2023-01-13 10:15:00+00:00,2023-01-13 10:30:00+00:00,129.346,128.397,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-13,2023-01-13 11:00:00+00:00,2023-01-13 11:15:00+00:00,129.346,128.397,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-16,2023-01-16 11:15:00+00:00,2023-01-16 11:30:00+00:00,128.195,127.218,True,False,ADMITTED,-1.0,True,RAW|2023-01-16|2023-01-16T11:15:00Z|-1
2023-01-16,2023-01-16 11:30:00+00:00,2023-01-16 11:45:00+00:00,128.195,127.218,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-17,2023-01-17 14:15:00+00:00,2023-01-17 14:30:00+00:00,129.155,128.297,False,True,ADMITTED,1.0,True,RAW|2023-01-17|2023-01-17T14:15:00Z|1
2023-01-17,2023-01-17 14:30:00+00:00,2023-01-17 14:45:00+00:00,129.155,128.297,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-17,2023-01-17 15:00:00+00:00,2023-01-17 15:15:00+00:00,129.155,128.297,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-17,2023-01-17 18:30:00+00:00,2023-01-17 18:45:00+00:00,129.155,128.297,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-17,2023-01-17 19:45:00+00:00,2023-01-17 20:00:00+00:00,129.155,128.297,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-18,2023-01-18 13:30:00+00:00,2023-01-18 13:45:00+00:00,131.572,128.219,False,True,ADMITTED,1.0,True,RAW|2023-01-18|2023-01-18T13:30:00Z|1
2023-01-18,2023-01-18 15:00:00+00:00,2023-01-18 15:15:00+00:00,131.572,128.219,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-18,2023-01-18 15:30:00+00:00,2023-01-18 15:45:00+00:00,131.572,128.219,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-18,2023-01-18 15:45:00+00:00,2023-01-18 16:00:00+00:00,131.572,128.219,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-18,2023-01-18 16:00:00+00:00,2023-01-18 16:15:00+00:00,131.572,128.219,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-19,2023-01-19 11:45:00+00:00,2023-01-19 12:00:00+00:00,128.69,127.757,True,False,ADMITTED,-1.0,True,RAW|2023-01-19|2023-01-19T11:45:00Z|-1
2023-01-19,2023-01-19 13:00:00+00:00,2023-01-19 13:15:00+00:00,128.69,127.757,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-19,2023-01-19 13:30:00+00:00,2023-01-19 13:45:00+00:00,128.69,127.757,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-23,2023-01-23 07:30:00+00:00,2023-01-23 07:45:00+00:00,130.169,129.038,True,False,ADMITTED,-1.0,True,RAW|2023-01-23|2023-01-23T07:30:00Z|-1
2023-01-23,2023-01-23 07:45:00+00:00,2023-01-23 08:00:00+00:00,130.169,129.038,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-24,2023-01-24 07:00:00+00:00,2023-01-24 07:15:00+00:00,130.728,130.039,False,True,ADMITTED,1.0,True,RAW|2023-01-24|2023-01-24T07:00:00Z|1
2023-01-24,2023-01-24 09:00:00+00:00,2023-01-24 09:15:00+00:00,130.728,130.039,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-24,2023-01-24 15:00:00+00:00,2023-01-24 15:15:00+00:00,130.728,130.039,True,False,ADMITTED,-1.0,True,RAW|2023-01-24|2023-01-24T15:00:00Z|-1
2023-01-24,2023-01-24 16:45:00+00:00,2023-01-24 17:00:00+00:00,130.728,130.039,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-24,2023-01-24 17:00:00+00:00,2023-01-24 17:15:00+00:00,130.728,130.039,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-01-24,2023-01-24 18:30:00+00:00,2023-01-24 18:45:00+00:00,130.728,130.039,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-24,2023-01-24 18:45:00+00:00,2023-01-24 19:00:00+00:00,130.728,130.039,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-24,2023-01-24 19:15:00+00:00,2023-01-24 19:30:00+00:00,130.728,130.039,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-24,2023-01-24 19:45:00+00:00,2023-01-24 20:00:00+00:00,130.728,130.039,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-25,2023-01-25 09:00:00+00:00,2023-01-25 09:15:00+00:00,130.581,130.106,False,True,ADMITTED,1.0,True,RAW|2023-01-25|2023-01-25T09:00:00Z|1
2023-01-26,2023-01-26 07:45:00+00:00,2023-01-26 08:00:00+00:00,129.587,129.02,True,False,ADMITTED,-1.0,True,RAW|2023-01-26|2023-01-26T07:45:00Z|-1
2023-01-27,2023-01-27 07:00:00+00:00,2023-01-27 07:15:00+00:00,130.262,129.496,True,False,ADMITTED,-1.0,True,RAW|2023-01-27|2023-01-27T07:00:00Z|-1
2023-01-30,2023-01-30 14:15:00+00:00,2023-01-30 14:30:00+00:00,130.289,129.2,True,False,ADMITTED,-1.0,True,RAW|2023-01-30|2023-01-30T14:15:00Z|-1
2023-01-30,2023-01-30 14:30:00+00:00,2023-01-30 14:45:00+00:00,130.289,129.2,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-30,2023-01-30 14:45:00+00:00,2023-01-30 15:00:00+00:00,130.289,129.2,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-30,2023-01-30 15:00:00+00:00,2023-01-30 15:15:00+00:00,130.289,129.2,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-30,2023-01-30 15:30:00+00:00,2023-01-30 15:45:00+00:00,130.289,129.2,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-01-31,2023-01-31 07:45:00+00:00,2023-01-31 08:00:00+00:00,130.504,130.059,False,True,ADMITTED,1.0,True,RAW|2023-01-31|2023-01-31T07:45:00Z|1
2023-01-31,2023-01-31 13:30:00+00:00,2023-01-31 13:45:00+00:00,130.504,130.059,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-31,2023-01-31 15:15:00+00:00,2023-01-31 15:30:00+00:00,130.504,130.059,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-31,2023-01-31 16:00:00+00:00,2023-01-31 16:15:00+00:00,130.504,130.059,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-01-31,2023-01-31 16:30:00+00:00,2023-01-31 16:45:00+00:00,130.504,130.059,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-01,2023-02-01 07:45:00+00:00,2023-02-01 08:00:00+00:00,130.323,129.858,True,False,ADMITTED,-1.0,True,RAW|2023-02-01|2023-02-01T07:45:00Z|-1
2023-02-01,2023-02-01 09:00:00+00:00,2023-02-01 09:15:00+00:00,130.323,129.858,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-01,2023-02-01 09:30:00+00:00,2023-02-01 09:45:00+00:00,130.323,129.858,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-01,2023-02-01 10:00:00+00:00,2023-02-01 10:15:00+00:00,130.323,129.858,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-01,2023-02-01 10:30:00+00:00,2023-02-01 10:45:00+00:00,130.323,129.858,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-02,2023-02-02 08:30:00+00:00,2023-02-02 08:45:00+00:00,128.787,128.173,True,False,ADMITTED,-1.0,True,RAW|2023-02-02|2023-02-02T08:30:00Z|-1
2023-02-02,2023-02-02 11:45:00+00:00,2023-02-02 12:00:00+00:00,128.787,128.173,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-02,2023-02-02 12:00:00+00:00,2023-02-02 12:15:00+00:00,128.787,128.173,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-02-02,2023-02-02 13:30:00+00:00,2023-02-02 13:45:00+00:00,128.787,128.173,False,True,ADMITTED,1.0,True,RAW|2023-02-02|2023-02-02T13:30:00Z|1
2023-02-02,2023-02-02 14:30:00+00:00,2023-02-02 14:45:00+00:00,128.787,128.173,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-02,2023-02-02 15:15:00+00:00,2023-02-02 15:30:00+00:00,128.787,128.173,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-03,2023-02-03 10:45:00+00:00,2023-02-03 11:00:00+00:00,128.823,128.444,False,True,ADMITTED,1.0,True,RAW|2023-02-03|2023-02-03T10:45:00Z|1
2023-02-03,2023-02-03 12:30:00+00:00,2023-02-03 12:45:00+00:00,128.823,128.444,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-03,2023-02-03 13:15:00+00:00,2023-02-03 13:30:00+00:00,128.823,128.444,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-03,2023-02-03 13:30:00+00:00,2023-02-03 13:45:00+00:00,128.823,128.444,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-07,2023-02-07 07:00:00+00:00,2023-02-07 07:15:00+00:00,132.623,132.025,False,True,ADMITTED,1.0,True,RAW|2023-02-07|2023-02-07T07:00:00Z|1
2023-02-07,2023-02-07 11:00:00+00:00,2023-02-07 11:15:00+00:00,132.623,132.025,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-07,2023-02-07 12:30:00+00:00,2023-02-07 12:45:00+00:00,132.623,132.025,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-07,2023-02-07 13:00:00+00:00,2023-02-07 13:15:00+00:00,132.623,132.025,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-07,2023-02-07 13:15:00+00:00,2023-02-07 13:30:00+00:00,132.623,132.025,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-07,2023-02-07 15:00:00+00:00,2023-02-07 15:15:00+00:00,132.623,132.025,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-08,2023-02-08 09:15:00+00:00,2023-02-08 09:30:00+00:00,131.376,130.721,False,True,ADMITTED,1.0,True,RAW|2023-02-08|2023-02-08T09:15:00Z|1
2023-02-08,2023-02-08 10:00:00+00:00,2023-02-08 10:15:00+00:00,131.376,130.721,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-08,2023-02-08 11:45:00+00:00,2023-02-08 12:00:00+00:00,131.376,130.721,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-08,2023-02-08 14:30:00+00:00,2023-02-08 14:45:00+00:00,131.376,130.721,True,False,ADMITTED,-1.0,True,RAW|2023-02-08|2023-02-08T14:30:00Z|-1
2023-02-08,2023-02-08 16:00:00+00:00,2023-02-08 16:15:00+00:00,131.376,130.721,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-08,2023-02-08 16:30:00+00:00,2023-02-08 16:45:00+00:00,131.376,130.721,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-09,2023-02-09 10:15:00+00:00,2023-02-09 10:30:00+00:00,131.824,130.759,False,True,ADMITTED,1.0,True,RAW|2023-02-09|2023-02-09T10:15:00Z|1
2023-02-09,2023-02-09 12:15:00+00:00,2023-02-09 12:30:00+00:00,131.824,130.759,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-09,2023-02-09 12:30:00+00:00,2023-02-09 12:45:00+00:00,131.824,130.759,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-09,2023-02-09 12:45:00+00:00,2023-02-09 13:00:00+00:00,131.824,130.759,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-09,2023-02-09 13:15:00+00:00,2023-02-09 13:30:00+00:00,131.824,130.759,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-09,2023-02-09 15:15:00+00:00,2023-02-09 15:30:00+00:00,131.824,130.759,False,True,SAME_DAY_SIDE_SUPPRESSED,1.0,False,
2023-02-10,2023-02-10 16:15:00+00:00,2023-02-10 16:30:00+00:00,131.885,131.426,False,True,ADMITTED,1.0,True,RAW|2023-02-10|2023-02-10T16:15:00Z|1
2023-02-10,2023-02-10 16:30:00+00:00,2023-02-10 16:45:00+00:00,131.885,131.426,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-10,2023-02-10 17:30:00+00:00,2023-02-10 17:45:00+00:00,131.885,131.426,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-10,2023-02-10 17:45:00+00:00,2023-02-10 18:00:00+00:00,131.885,131.426,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-14,2023-02-14 13:30:00+00:00,2023-02-14 13:45:00+00:00,132.372,131.784,True,True,BOTH_SIDE_SWEEP_RESOLVED_NO_ADMISSION,,False,
2023-02-14,2023-02-14 13:45:00+00:00,2023-02-14 14:00:00+00:00,132.372,131.784,True,False,ADMITTED,-1.0,True,RAW|2023-02-14|2023-02-14T13:45:00Z|-1
2023-02-15,2023-02-15 07:00:00+00:00,2023-02-15 07:15:00+00:00,133.39,132.542,True,False,ADMITTED,-1.0,True,RAW|2023-02-15|2023-02-15T07:00:00Z|-1
2023-02-15,2023-02-15 07:30:00+00:00,2023-02-15 07:45:00+00:00,133.39,132.542,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 08:00:00+00:00,2023-02-15 08:15:00+00:00,133.39,132.542,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 08:15:00+00:00,2023-02-15 08:30:00+00:00,133.39,132.542,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 09:15:00+00:00,2023-02-15 09:30:00+00:00,133.39,132.542,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 09:45:00+00:00,2023-02-15 10:00:00+00:00,133.39,132.542,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 10:00:00+00:00,2023-02-15 10:15:00+00:00,133.39,132.542,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 10:45:00+00:00,2023-02-15 11:00:00+00:00,133.39,132.542,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 11:00:00+00:00,2023-02-15 11:15:00+00:00,133.39,132.542,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-02-15,2023-02-15 11:30:00+00:00,2023-02-15 11:45:00+00:00,133.39,132.542,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-02-16,2023-02-16 08:15:00+00:00,2023-02-16 08:30:00+00:00,134.164,133.634,False,True,ADMITTED,1.0,True,RAW|2023-02-16|2023-02-16T08:15:00Z|1
2023-02-16,2023-02-16 08:30:00+00:00,2023-02-16 08:45:00+00:00,134.164,133.634,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-16,2023-02-16 13:30:00+00:00,2023-02-16 13:45:00+00:00,134.164,133.634,True,False,ADMITTED,-1.0,True,RAW|2023-02-16|2023-02-16T13:30:00Z|-1
2023-02-16,2023-02-16 15:15:00+00:00,2023-02-16 15:30:00+00:00,134.164,133.634,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-16,2023-02-16 16:15:00+00:00,2023-02-16 16:30:00+00:00,134.164,133.634,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-17,2023-02-17 07:15:00+00:00,2023-02-17 07:30:00+00:00,134.807,134.062,True,False,ADMITTED,-1.0,True,RAW|2023-02-17|2023-02-17T07:15:00Z|-1
2023-02-17,2023-02-17 07:30:00+00:00,2023-02-17 07:45:00+00:00,134.807,134.062,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-17,2023-02-17 07:45:00+00:00,2023-02-17 08:00:00+00:00,134.807,134.062,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-17,2023-02-17 12:30:00+00:00,2023-02-17 12:45:00+00:00,134.807,134.062,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-02-17,2023-02-17 13:00:00+00:00,2023-02-17 13:15:00+00:00,134.807,134.062,True,False,SAME_DAY_SIDE_SUPPRESSED,-1.0,False,
2023-02-20,2023-02-20 13:30:00+00:00,2023-02-20 13:45:00+00:00,134.538,133.949,False,True,ADMITTED,1.0,True,RAW|2023-02-20|2023-02-20T13:30:00Z|1
2023-02-20,2023-02-20 14:45:00+00:00,2023-02-20 15:00:00+00:00,134.538,133.949,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-20,2023-02-20 15:00:00+00:00,2023-02-20 15:15:00+00:00,134.538,133.949,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-22,2023-02-22 13:15:00+00:00,2023-02-22 13:30:00+00:00,135.061,134.549,False,True,ADMITTED,1.0,True,RAW|2023-02-22|2023-02-22T13:15:00Z|1
2023-02-22,2023-02-22 13:30:00+00:00,2023-02-22 13:45:00+00:00,135.061,134.549,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-22,2023-02-22 14:00:00+00:00,2023-02-22 14:15:00+00:00,135.061,134.549,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-22,2023-02-22 15:00:00+00:00,2023-02-22 15:15:00+00:00,135.061,134.549,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-22,2023-02-22 15:15:00+00:00,2023-02-22 15:30:00+00:00,135.061,134.549,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-22,2023-02-22 15:45:00+00:00,2023-02-22 16:00:00+00:00,135.061,134.549,False,True,ACTIVE_POSITION_SUPPRESSED,1.0,False,
2023-02-23,2023-02-23 11:30:00+00:00,2023-02-23 11:45:00+00:00,134.959,134.702,True,False,ADMITTED,-1.0,True,RAW|2023-02-23|2023-02-23T11:30:00Z|-1
2023-02-23,2023-02-23 11:45:00+00:00,2023-02-23 12:00:00+00:00,134.959,134.702,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
2023-02-23,2023-02-23 14:45:00+00:00,2023-02-23 15:00:00+00:00,134.959,134.702,True,False,ACTIVE_POSITION_SUPPRESSED,-1.0,False,
